heart	kidney	liver
ENSCATG00000036070	4.130921	3.897874	2.870719801
ENSCATG00000036071	1.769715	2.720939	1.890582881
ENSCATG00000036072	0.6287531	0.6062385	0.48371622
ENSCATG00000036073	4.199829	5.080922	3.847515928
ENSCATG00000036075	2.036447	3.314859	2.160181231
ENSCATG00000036076	2.087504	4.333402	0.598741553
ENSCATG00000036077	0.1621481	1.574552	0.098443544
ENSCATG00000036078	0.5766547	1.738477	0.663679805
ENSCATG00000036079	0.6073194	0.9519868	0.550735213
ENSCATG00000036080	0.6448512	0.4087716	0.360130504
ENSCATG00000036081	1.287886	0.4965605	1.213204172
ENSCATG00000036082	3.651281	5.075255	3.466927242
ENSCATG00000036083	4.558947	6.138288	5.112846063
ENSCATG00000036084	0.1767172	0.05096872	0.058544815
ENSCATG00000036085	4.774819	4.124096	5.128421265
ENSCATG00000036086	5.283537	5.251522	4.036635201
ENSCATG00000036087	1.640214	1.677801	1.425717098
ENSCATG00000036088	4.994331	5.130482	4.885857409
ENSCATG00000036090	0.4665878	1.689847	0.750477878
ENSCATG00000036091	0.1906553	0.4197967	0.203481836
ENSCATG00000036092	0.1961978	3.370164	0.820375952
ENSCATG00000036093	2.481457	1.340841	10.640217818
ENSCATG00000036094	4.568532	6.534786	5.275287213
ENSCATG00000036095	4.324991	4.810186	3.620328344
ENSCATG00000036096	0	0	0.464434071
ENSCATG00000036097	2.543131	2.695078	2.266681614
ENSCATG00000036098	0.2887778	0.9479417	0.135621416
ENSCATG00000036099	1.579514	2.698379	1.095033217
ENSCATG00000036100	9.046992	8.136212	7.303828228
ENSCATG00000036101	2.821251	2.617021	2.228206088
ENSCATG00000036102	6.335685	6.670437	5.714572491
ENSCATG00000036103	5.120449	4.849983	4.102312112
ENSCATG00000036104	2.100739	3.158744	2.829029568
ENSCATG00000036105	5.041447	5.090614	4.169996333
ENSCATG00000036106	4.097248	4.664591	3.920188477
ENSCATG00000036107	0	0	0.049385977
ENSCATG00000036108	2.009981	2.788565	1.552224579
ENSCATG00000036109	0.4416014	0.3036604	0
ENSCATG00000036110	0	0.9985255	0
ENSCATG00000036111	1.059314	1.918581	0.190829747
ENSCATG00000036112	3.966966	3.081721	1.891302522
ENSCATG00000036113	3.259404	3.266631	2.87154207
ENSCATG00000036114	2.385851	2.893723	2.064403483
ENSCATG00000036115	8.189569	6.249186	7.694302024
ENSCATG00000036117	2.84091	4.584417	2.255666898
ENSCATG00000036118	0.07989689	0.06294715	0.080750975
ENSCATG00000036119	3.259132	3.413256	2.235873466
ENSCATG00000036120	5.366346	6.009123	5.486334795
ENSCATG00000036121	2.016717	3.331702	2.512247117
ENSCATG00000036122	0.971886	1.190861	0.34159073
ENSCATG00000036123	2.299183	2.228394	2.26256846
ENSCATG00000036124	4.233929	6.090161	6.26425492
ENSCATG00000036125	3.610893	0.5134463	0.043958972
ENSCATG00000036127	0.4992372	1.865677	1.488160204
ENSCATG00000036128	5.426554	5.96558	4.61687056
ENSCATG00000036129	0.187446	0.2098439	0.994972837
ENSCATG00000036130	0.989328	0.8984653	0.740576178
ENSCATG00000036131	1.418433	0.7281887	0.4202765
ENSCATG00000036132	3.299737	4.337005	2.31500765
ENSCATG00000036133	0.4642438	0.3821724	0.344590035
ENSCATG00000036134	0.1951535	0.3279747	0.243803109
ENSCATG00000036135	5.726425	1.257005	2.715684747
ENSCATG00000036136	2.167127	2.064741	1.561213698
ENSCATG00000036137	0.07014858	0.264283	0.035283112
ENSCATG00000036138	0.1506987	1.457699	0.10382552
ENSCATG00000036139	3.103736	3.455776	2.160136042
ENSCATG00000036140	0.05106369	0.3073414	0.026490599
ENSCATG00000036141	0.1400967	1.049617	0.115892876
ENSCATG00000036142	2.438125	2.699595	2.912385826
ENSCATG00000036143	5.474176	5.973262	6.164810409
ENSCATG00000036144	6.846393	7.425501	4.878769475
ENSCATG00000036145	1.822589	2.018487	1.666101664
ENSCATG00000036146	0	0.3572626	0
ENSCATG00000036147	0.7150182	2.801426	1.29945158
ENSCATG00000036148	3.059068	3.162415	1.827614188
ENSCATG00000036149	1.584938	1.589001	0.964696567
ENSCATG00000036150	0.3376654	0.07282885	0.144400146
ENSCATG00000036151	0.2574445	0.5529296	0.202601862
ENSCATG00000036152	0.649311	0.8778675	0.898695942
ENSCATG00000036153	3.329778	3.091243	1.401160777
ENSCATG00000036154	2.974322	2.41803	2.463413204
ENSCATG00000036155	3.088479	3.478792	2.496864602
ENSCATG00000036156	3.159527	7.105982	2.477819777
ENSCATG00000036158	2.830476	4.136944	0.080854375
ENSCATG00000036159	5.572962	6.503363	5.667730934
ENSCATG00000036160	0.08035572	0.267345	0.045539567
ENSCATG00000036161	2.415504	3.603468	0
ENSCATG00000036162	6.872533	7.327391	7.084978419
ENSCATG00000036163	2.692572	4.375158	2.48492695
ENSCATG00000036164	3.947243	4.929599	4.269121441
ENSCATG00000036165	3.05544	2.530872	1.870554107
ENSCATG00000036166	0	0.5385392	0.412397839
ENSCATG00000036167	4.007025	4.110174	3.831632854
ENSCATG00000036168	5.179746	4.708954	4.534534785
ENSCATG00000036169	1.946327	4.95983	3.614921816
ENSCATG00000036170	5.262066	6.116797	5.631285627
ENSCATG00000036171	1.741683	3.252148	0.301533801
ENSCATG00000036172	0.8910108	3.425351	1.682802492
ENSCATG00000036173	7.046458	8.365653	7.096535959
ENSCATG00000036174	2.168109	1.999275	1.631659364
ENSCATG00000036175	0.2055051	5.823802	4.157925312
ENSCATG00000036176	5.312553	0.9298811	1.704408103
ENSCATG00000036177	3.423817	3.79047	3.982789188
ENSCATG00000036178	4.213565	3.722455	5.134643992
ENSCATG00000036179	6.428265	7.099474	6.411663512
ENSCATG00000036180	5.762948	5.895633	5.123309161
ENSCATG00000036181	2.181621	3.121642	2.043995706
ENSCATG00000036182	1.025447	4.088331	1.406061498
ENSCATG00000036183	5.213479	5.832827	5.323388085
ENSCATG00000036184	1.246104	1.432568	1.192011055
ENSCATG00000036185	3.527758	3.512792	1.546773484
ENSCATG00000036186	6.094788	6.265467	5.31651325
ENSCATG00000036187	2.247657	1.731005	1.174227429
ENSCATG00000036188	0.704733	1.141832	0.55313339
ENSCATG00000036189	0.448402	0.3096535	0.432568224
ENSCATG00000036190	7.320298	5.932801	2.678977588
ENSCATG00000036191	4.392228	5.146386	4.364544419
ENSCATG00000036192	8.616557	8.990853	8.572149567
ENSCATG00000036193	2.240806	2.187841	1.833169414
ENSCATG00000036194	5.251549	5.096845	2.259513544
ENSCATG00000036195	0.4083793	0.4823589	0.788917024
ENSCATG00000036196	4.869662	6.999527	3.963060677
ENSCATG00000036197	0	0.1278892	0
ENSCATG00000036198	0.4452616	0.5202844	1.713106301
ENSCATG00000036199	4.058508	4.902763	3.185619205
ENSCATG00000036200	1.031967	1.525808	3.980790329
ENSCATG00000036201	4.078165	4.99254	3.893050532
ENSCATG00000036202	3.794925	0.3266328	0.243738533
ENSCATG00000036203	5.767583	6.280669	5.72884022
ENSCATG00000036204	1.832307	2.466703	1.518751653
ENSCATG00000036206	0.3839779	0	0.400182677
ENSCATG00000036207	5.179363	6.371775	4.765768105
ENSCATG00000036208	5.99461	6.818128	5.763778841
ENSCATG00000036209	0	0.6689977	0
ENSCATG00000036210	1.529751	2.168109	1.336597604
ENSCATG00000036211	0.3664448	6.463222	0.077583462
ENSCATG00000036212	1.219977	1.489656	1.099759755
ENSCATG00000036213	3.272812	4.940317	4.476633133
ENSCATG00000036214	3.256736	3.908774	3.176742434
ENSCATG00000036215	0.5935383	0.6418724	0.480711823
ENSCATG00000036216	1.570724	1.702409	1.075771178
ENSCATG00000036217	2.789595	5.796396	2.765244056
ENSCATG00000036218	0.9535536	1.164226	0.371735042
ENSCATG00000036219	3.730802	4.63075	3.97411076
ENSCATG00000036221	2.46063	5.237601	1.298925131
ENSCATG00000036222	3.977289	4.589182	3.366434128
ENSCATG00000036223	4.241284	5.79058	7.497447906
ENSCATG00000036224	2.976723	3.086381	3.41631417
ENSCATG00000036225	2.385116	2.899033	2.426079541
ENSCATG00000036227	7.311249	8.290295	6.645916329
ENSCATG00000036228	2.945452	3.457	0.241316692
ENSCATG00000036229	1.46718	1.832262	0.465546162
ENSCATG00000036230	0.129829	0.6306422	0.364619494
ENSCATG00000036231	6.057712	6.94928	6.531883587
ENSCATG00000036232	0	0.1470826	0.066324688
ENSCATG00000036233	3.66849	3.438691	3.657136575
ENSCATG00000036234	3.492374	3.817828	3.418490062
ENSCATG00000036235	0.04060449	0.09995105	0.210413803
ENSCATG00000036236	4.168052	4.381308	3.662915277
ENSCATG00000036237	2.123987	2.096272	3.510080847
ENSCATG00000036238	0.62594	0.792289	0.025552749
ENSCATG00000036239	9.772596	9.701744	8.509066742
ENSCATG00000036240	3.809859	3.945381	2.282598448
ENSCATG00000036241	2.287537	2.852173	2.204215855
ENSCATG00000036242	0.3949355	0	0
ENSCATG00000036244	6.046238	7.109147	6.150470521
ENSCATG00000036245	4.928782	6.374892	4.824711855
ENSCATG00000036246	1.20914	1.08279	0.748832164
ENSCATG00000036247	5.376721	4.521131	5.789076083
ENSCATG00000036248	8.181232	6.336244	6.102743784
ENSCATG00000036249	0.15588	0	0
ENSCATG00000036250	1.821633	3.003509	1.649578673
ENSCATG00000036251	2.055965	4.653214	2.741418662
ENSCATG00000036253	4.664754	5.821457	7.421355863
ENSCATG00000036254	1.628825	1.167807	0
ENSCATG00000036255	2.417175	3.222652	2.196433935
ENSCATG00000036256	4.109728	4.58252	4.153010825
ENSCATG00000036257	1.462801	2.023227	1.373531288
ENSCATG00000036258	6.972355	6.673141	5.498635109
ENSCATG00000036259	1.662183	1.100204	0.521668902
ENSCATG00000036260	1.016341	2.304606	1.170904547
ENSCATG00000036261	0.08172152	0.2923554	0.514063667
ENSCATG00000036262	0.1538466	1.542009	0.043026671
ENSCATG00000036263	3.719728	3.509236	2.827168649
ENSCATG00000036264	5.689554	5.755176	4.39211818
ENSCATG00000036265	4.976024	6.845115	4.998633301
ENSCATG00000036266	0.695021	0.7590041	0.550402283
ENSCATG00000036267	2.062405	1.590243	2.566425513
ENSCATG00000036269	6.563885	10.81332	4.712611792
ENSCATG00000036270	1.919199	2.836543	2.271362534
ENSCATG00000036271	5.931874	5.905361	5.00612744
ENSCATG00000036272	2.311959	1.41551	2.153659438
ENSCATG00000036273	3.479307	3.71253	2.636939136
ENSCATG00000036276	2.637726	2.751577	2.317920498
ENSCATG00000036277	0.9012566	4.045985	0.084644765
ENSCATG00000036278	3.67559	4.143908	2.515634245
ENSCATG00000036279	3.134372	4.324917	3.939353875
ENSCATG00000036281	0	6.314046	5.454356877
ENSCATG00000036283	4.172203	4.468609	3.681815796
ENSCATG00000036284	1.41826	1.78818	1.138755502
ENSCATG00000036285	0.7407402	1.741532	0.737807017
ENSCATG00000036286	4.232923	3.243961	1.618903928
ENSCATG00000036287	0	1.12989	0.942580563
ENSCATG00000036288	7.541275	7.708249	6.706903472
ENSCATG00000036289	0.2051823	0.9226211	5.709902659
ENSCATG00000036290	4.825867	5.10714	4.980966676
ENSCATG00000036291	4.529878	1.571981	0.848734656
ENSCATG00000036292	0.1124986	4.780163	4.096236548
ENSCATG00000036293	6.331856	6.664872	4.565132977
ENSCATG00000036294	6.437366	6.827033	6.001552541
ENSCATG00000036295	6.684666	4.816825	4.33912933
ENSCATG00000036296	0.7839268	0.5202844	0
ENSCATG00000036297	6.655856	5.775715	4.731280468
ENSCATG00000036298	4.60639	5.795417	4.57270926
ENSCATG00000036299	3.327452	3.237316	1.851567962
ENSCATG00000036300	2.627535	4.184589	3.189419757
ENSCATG00000036301	1.983218	2.602825	3.635812423
ENSCATG00000036302	0.492086	0.6386012	0.495197808
ENSCATG00000036303	2.439335	4.365203	6.395239697
ENSCATG00000036304	0.3249937	0.5269472	0.045313514
ENSCATG00000036305	4.530183	4.255251	3.853722248
ENSCATG00000036306	3.788727	4.568295	3.630063397
ENSCATG00000036307	2.797995	3.176172	3.831387817
ENSCATG00000036308	0.0186413	1.934561	0.893432887
ENSCATG00000036309	4.23798	4.935429	3.955643864
ENSCATG00000036310	5.868008	5.589134	2.667884634
ENSCATG00000036311	5.123755	5.467234	5.545172691
ENSCATG00000036312	2.279941	3.107042	2.862046646
ENSCATG00000036313	6.418402	6.894657	6.344472554
ENSCATG00000036314	2.082144	1.452617	3.589535801
ENSCATG00000036315	5.223264	5.445137	4.426137255
ENSCATG00000036316	1.594592	0.4453411	1.45269769
ENSCATG00000036318	5.037581	6.984687	8.436268798
ENSCATG00000036319	6.023679	7.135411	5.669307451
ENSCATG00000036320	6.709394	7.4164	6.185297678
ENSCATG00000036321	4.269624	4.87609	4.404187863
ENSCATG00000036322	0.06900326	0.4565076	1.313454839
ENSCATG00000036323	3.976712	3.453939	2.186002881
ENSCATG00000036324	1.828798	3.153306	1.866904023
ENSCATG00000036325	0.08847638	0.9886809	0.045287369
ENSCATG00000036326	5.834378	6.309994	5.287899285
ENSCATG00000036327	9.001207	8.526577	7.411478532
ENSCATG00000036328	2.805001	2.846247	2.328681389
ENSCATG00000036329	3.460456	4.436867	3.086182518
ENSCATG00000036330	5.690375	7.696736	4.293826883
ENSCATG00000036331	4.048429	5.056831	4.00286811
ENSCATG00000036332	4.405679	5.144059	4.734664103
ENSCATG00000036333	4.30108	4.298734	3.173606386
ENSCATG00000036334	4.854004	4.900547	3.983583123
ENSCATG00000036335	5.293154	4.654127	5.099414723
ENSCATG00000036336	0.9212413	0.582897	0.266864482
ENSCATG00000036337	5.953548	5.894245	5.278343331
ENSCATG00000036338	2.249172	2.79349	1.530435366
ENSCATG00000036339	0.9425798	0.4782325	2.637996173
ENSCATG00000036340	5.513091	5.205052	4.611271016
ENSCATG00000036341	8.159548	8.065598	7.588093581
ENSCATG00000036342	1.021674	2.911141	2.102986605
ENSCATG00000036343	0.06317806	0.03843155	0
ENSCATG00000036344	0.5032582	0	0
ENSCATG00000036345	2.686509	4.209684	3.106685668
ENSCATG00000036346	0.3351196	0.3766371	0.088286402
ENSCATG00000036347	6.531451	7.170364	5.664528635
ENSCATG00000036348	0	0.1786547	0
ENSCATG00000036349	8.529071	1.442338	0.206120559
ENSCATG00000036350	2.844775	4.586227	2.387181641
ENSCATG00000036351	6.136869	6.510609	5.467318613
ENSCATG00000036352	2.680455	1.761583	1.06608919
ENSCATG00000036353	0.04632747	0.2291746	0.398489379
ENSCATG00000036354	3.96079	3.16006	0
ENSCATG00000036355	4.337296	5.232451	5.293819233
ENSCATG00000036356	7.499208	2.946222	1.740589993
ENSCATG00000036357	5.818608	7.2756	5.416769497
ENSCATG00000036358	4.241947	4.570603	3.430547557
ENSCATG00000036359	4.398735	5.178356	4.362520386
ENSCATG00000036360	4.878584	5.536972	4.610394744
ENSCATG00000036361	0.277792	0.3170401	0
ENSCATG00000036362	0.1200462	0.04001175	0
ENSCATG00000036364	3.68282	5.975669	5.898909694
ENSCATG00000036365	6.760016	7.638424	7.281475709
ENSCATG00000036366	8.451644	6.949336	5.287313448
ENSCATG00000036367	1.883515	1.637479	0.368372776
ENSCATG00000036368	1.779677	1.717267	0.062533181
ENSCATG00000036369	0.09553803	0.07107451	0.134927851
ENSCATG00000036370	0.02736683	0.03192023	0
ENSCATG00000036371	1.635837	1.783058	1.089545607
ENSCATG00000036372	0.5148555	0.1222363	0.316358944
ENSCATG00000036374	5.974233	6.210724	5.340109214
ENSCATG00000036375	5.7317	4.012845	2.722522857
ENSCATG00000036376	4.738914	5.070303	4.724977624
ENSCATG00000036377	0.3547828	0	0.058825177
ENSCATG00000036378	6.186221	6.995377	5.09133171
ENSCATG00000036379	0.2863773	0.3044293	0.125550863
ENSCATG00000036380	6.731603	7.539153	5.584313743
ENSCATG00000036381	1.482229	1.725222	1.452727206
ENSCATG00000036382	3.056179	4.084583	3.233417206
ENSCATG00000036383	6.682363	7.202153	6.079363176
ENSCATG00000036384	2.694789	4.412822	3.48864354
ENSCATG00000036385	3.028104	4.532127	3.507528272
ENSCATG00000036386	3.079054	3.574065	1.895023363
ENSCATG00000036387	4.278934	4.94727	5.42542842
ENSCATG00000036389	4.158972	4.611031	3.402851763
ENSCATG00000036391	5.753666	7.575936	5.151388014
ENSCATG00000036392	8.842196	9.162577	8.40681725
ENSCATG00000036393	5.103036	4.15946	2.67176438
ENSCATG00000036394	4.874775	5.652751	4.290277679
ENSCATG00000036395	4.286837	4.413628	3.139027385
ENSCATG00000036396	0.05586575	0.5748155	0.630171527
ENSCATG00000036397	2.908167	3.490629	2.316760061
ENSCATG00000036398	0.1596602	0.1859832	0
ENSCATG00000036399	5.807097	6.347349	4.73618272
ENSCATG00000036400	5.153708	5.674215	4.553225321
ENSCATG00000036401	0	0	0.141338614
ENSCATG00000036402	1.249688	1.75399	0.722230802
ENSCATG00000036403	3.828941	5.064793	2.332910684
ENSCATG00000036404	6.00681	2.907088	1.225145341
ENSCATG00000036405	3.830336	5.187296	5.03474034
ENSCATG00000036406	6.894995	6.828818	7.056590248
ENSCATG00000036407	4.658681	5.969047	3.849420164
ENSCATG00000036408	0.2423964	0	0
ENSCATG00000036409	1.242407	0	0
ENSCATG00000036410	1.514231	0.1314088	0.065037595
ENSCATG00000036411	4.300663	4.515466	3.861382737
ENSCATG00000036412	0.0282537	5.286371	0.135476425
ENSCATG00000036413	4.943464	5.480358	3.910891363
ENSCATG00000036414	0	0	0.240869927
ENSCATG00000036415	2.754387	4.320246	1.162384077
ENSCATG00000036416	4.129954	4.507182	3.887564457
ENSCATG00000036417	0.06260695	0.1832193	0
ENSCATG00000036418	0	0.02540349	0
ENSCATG00000036419	3.554908	3.631605	3.379367276
ENSCATG00000036420	0.711635	0.5266408	0.476599436
ENSCATG00000036421	2.958182	3.879031	2.762878167
ENSCATG00000036422	4.562796	8.165032	5.691514624
ENSCATG00000036423	3.886345	3.553471	1.990268737
ENSCATG00000036424	3.474402	4.850886	3.704782346
ENSCATG00000036425	3.887438	4.052859	2.765613244
ENSCATG00000036426	0.05703915	2.479212	0.51513009
ENSCATG00000036427	3.787109	4.67415	3.810730997
ENSCATG00000036428	4.777675	1.57445	3.516699762
ENSCATG00000036429	3.85822	4.030928	3.829301597
ENSCATG00000036430	0.7018209	1.073926	0.118026758
ENSCATG00000036431	2.231329	2.916807	1.875322573
ENSCATG00000036432	5.556393	0.9535938	0.432806582
ENSCATG00000036433	4.594817	5.01031	3.831318899
ENSCATG00000036434	6.074501	6.869182	6.210639202
ENSCATG00000036435	0.4038807	1.014677	0.183487785
ENSCATG00000036436	4.339688	4.901277	3.677684129
ENSCATG00000036437	2.696449	3.417369	3.030258379
ENSCATG00000036438	7.562	2.108086	1.104928379
ENSCATG00000036439	0.8749228	0.9613766	0.198440091
ENSCATG00000036440	4.101314	1.195807	0.074432683
ENSCATG00000036441	0.03803268	0.1703943	0.185595103
ENSCATG00000036442	0.5345886	1.100851	0.281177403
ENSCATG00000036443	0.922811	1.261867	0.553547575
ENSCATG00000036444	4.915569	5.42562	4.474546367
ENSCATG00000036446	1.793105	2.644908	1.437882876
ENSCATG00000036447	0	0.1931573	0
ENSCATG00000036448	0	1.460019	0
ENSCATG00000036449	2.793015	2.914616	0.647301614
ENSCATG00000036450	7.230518	5.727917	4.088155847
ENSCATG00000036451	2.756464	0.7426582	0.218714223
ENSCATG00000036452	2.850209	2.80253	2.224886127
ENSCATG00000036453	6.980322	4.148129	2.637707613
ENSCATG00000036454	1.70527	4.414328	1.311590302
ENSCATG00000036455	3.385497	4.521119	3.259236928
ENSCATG00000036456	4.079796	4.569078	4.295428432
ENSCATG00000036457	4.471792	4.953532	4.209656888
ENSCATG00000036458	4.271082	4.471189	3.727073099
ENSCATG00000036459	0.1219005	1.614733	0.561669263
ENSCATG00000036460	0.7207075	0.6190223	0.014551829
ENSCATG00000036461	0.0104919	0.1191664	0.01077676
ENSCATG00000036462	5.488351	5.846775	5.840761763
ENSCATG00000036463	2.650738	8.68151	9.036404425
ENSCATG00000036464	0.04367396	0.09818102	0.043026531
ENSCATG00000036465	0	4.062459	0.522515811
ENSCATG00000036466	6.05615	6.129667	5.888290013
ENSCATG00000036467	0.5260428	0.9430196	0.426772494
ENSCATG00000036468	0.3711172	0.2648306	0.261547664
ENSCATG00000036469	2.230726	2.515054	1.728020623
ENSCATG00000036470	0.8402054	1.036335	1.122619714
ENSCATG00000036471	0.1066839	0.08793515	0.249883029
ENSCATG00000036472	0.7550243	2.016959	1.995643704
ENSCATG00000036473	4.647867	5.300275	3.455970379
ENSCATG00000036474	2.36294	2.477363	3.2727045
ENSCATG00000036475	3.150085	3.350439	4.130502609
ENSCATG00000036476	2.470985	2.646324	1.745733422
ENSCATG00000036477	6.011753	5.732618	6.96842258
ENSCATG00000036478	5.466513	6.391692	4.046731926
ENSCATG00000036479	4.072166	3.356035	2.77753965
ENSCATG00000036480	4.398828	3.933993	2.465373761
ENSCATG00000036482	4.716091	4.982702	4.125965128
ENSCATG00000036483	2.484708	3.565996	1.422967084
ENSCATG00000036485	0.384913	0.4327521	0.086355785
ENSCATG00000036486	5.950804	5.794609	4.839498597
ENSCATG00000036487	7.352264	6.496867	5.928874823
ENSCATG00000036488	2.852374	2.617341	3.020146573
ENSCATG00000036489	5.522594	6.19508	4.701246847
ENSCATG00000036490	0.6898766	1.045555	0.16000886
ENSCATG00000036491	6.225996	5.367552	4.385292283
ENSCATG00000036493	0.04062147	0.2246812	0
ENSCATG00000036494	0.4056526	0.1728728	0
ENSCATG00000036495	4.864478	2.932203	0
ENSCATG00000036496	3.488374	3.148306	2.866836781
ENSCATG00000036497	0.7796615	0.9275233	0.922223733
ENSCATG00000036498	0	0.7189775	0
ENSCATG00000036499	0.2945708	0	0.573097208
ENSCATG00000036500	0.1801186	0	0.02183659
ENSCATG00000036501	1.818536	1.757766	1.770537307
ENSCATG00000036503	2.182537	2.206849	1.993264951
ENSCATG00000036504	0.8083323	0.1974565	1.470219268
ENSCATG00000036505	4.902705	6.068713	5.724688194
ENSCATG00000036506	2.133501	4.409662	0.042265125
ENSCATG00000036507	0.1313317	0.4491556	0.067944844
ENSCATG00000036508	2.203574	1.831845	1.639324789
ENSCATG00000036509	0.9493023	0.6655792	0.188094501
ENSCATG00000036510	0.5807697	1.358931	0.510752334
ENSCATG00000036511	0.4778265	0.2444932	0.113831029
ENSCATG00000036512	9.367847	3.488564	2.943327178
