liver	ovary	testis
ENSAMEG00000010336	0.9158903	1.399423	1.710248
ENSAMEG00000010337	0	0	0
ENSAMEG00000010338	1.136379	4.253705	3.013959
ENSAMEG00000010339	10.72381	7.906055	3.438467
ENSAMEG00000010340	0.1688769	3.72878	3.670954
ENSAMEG00000010341	0	2.016938	2.899835
ENSAMEG00000010342	0.09023043	3.295866	0.2134804
ENSAMEG00000010343	0.2158662	1.645914	4.06633
ENSAMEG00000010344	10.09331	9.32203	8.782841
ENSAMEG00000010345	0	2.447846	1.81968
ENSAMEG00000010346	2.748474	5.269123	6.359909
ENSAMEG00000010347	0	0.7535626	0.2768778
ENSAMEG00000010348	3.489517	5.557597	4.510778
ENSAMEG00000010349	1.149285	4.245944	3.696936
ENSAMEG00000010350	0	1.725767	1.057637
ENSAMEG00000010351	2.037129	4.497331	4.698891
ENSAMEG00000010352	0	0.9043176	0
ENSAMEG00000010353	0	1.841301	2.034945
ENSAMEG00000010354	5.508147	6.234423	6.127774
ENSAMEG00000010355	1.1712	4.010744	3.315113
ENSAMEG00000010356	0.04236165	0	0
ENSAMEG00000010357	1.167409	5.167767	1.688556
ENSAMEG00000010358	1.273032	4.51737	3.110651
ENSAMEG00000010359	1.792801	3.625083	1.441526
ENSAMEG00000010360	1.004451	2.950284	0.9204397
ENSAMEG00000010361	0	0.510884	0.2514379
ENSAMEG00000010362	1.134891	2.149549	2.875371
ENSAMEG00000010363	6.061558	5.801332	3.450933
ENSAMEG00000010364	0	0	0.387958
ENSAMEG00000010365	4.201187	6.231755	6.09051
ENSAMEG00000010366	0	2.424777	0.5651077
ENSAMEG00000010367	2.296269	4.103489	3.163644
ENSAMEG00000010368	0.06579604	2.079327	0.2408858
ENSAMEG00000010369	0	3.209514	1.089024
ENSAMEG00000010370	2.201722	2.488332	1.112707
ENSAMEG00000010371	1.710808	1.707317	0.7769327
ENSAMEG00000010372	0	0.4228089	3.571301
ENSAMEG00000010373	1.504148	1.128836	0.04797706
ENSAMEG00000010374	0.9034047	2.632201	0.3572243
ENSAMEG00000010375	1.008788	5.026481	3.4959
ENSAMEG00000010376	2.862176	5.824348	0.5240135
ENSAMEG00000010377	0.08242969	1.052207	0.5216729
ENSAMEG00000010378	3.874807	4.889376	2.158638
ENSAMEG00000010379	1.666352	3.161211	3.491263
ENSAMEG00000010380	0.4117896	1.449741	2.006736
ENSAMEG00000010381	0.2910153	0.436729	3.675703
ENSAMEG00000010382	1.004207	4.750778	2.109588
ENSAMEG00000010383	0.1747656	0.5531059	0.197488
ENSAMEG00000010384	1.303465	4.534597	4.324127
ENSAMEG00000010385	0.1972452	1.420406	1.93361
ENSAMEG00000010386	5.952073	5.582559	5.461322
ENSAMEG00000010387	1.600156	4.598359	4.368936
ENSAMEG00000010388	0	2.404936	0
ENSAMEG00000010389	0	1.637545	6.019964
ENSAMEG00000010390	0	0.08805134	0.03767755
ENSAMEG00000010391	0.7228454	0	0
ENSAMEG00000010392	1.316379	2.100066	2.028498
ENSAMEG00000010393	2.247391	2.222545	1.718025
ENSAMEG00000010394	0	0	0.04054123
ENSAMEG00000010395	7.373109	0.1686818	0
ENSAMEG00000010396	0.3267042	1.769454	0.5083435
ENSAMEG00000010397	3.600305	4.802581	3.380472
ENSAMEG00000010398	0.3419368	0.1895931	0.05521676
ENSAMEG00000010399	0.08739373	1.209796	0.3258584
ENSAMEG00000010400	2.473187	3.617851	2.470383
ENSAMEG00000010401	1.060338	1.340129	0.4920388
ENSAMEG00000010402	3.967694	5.762484	3.190232
ENSAMEG00000010403	0.5580913	0.03689377	0.1275033
ENSAMEG00000010404	1.043568	4.383566	2.996195
ENSAMEG00000010405	0	0	0
ENSAMEG00000010406	0.4124228	2.433007	2.442556
ENSAMEG00000010407	0.06191801	0.509403	0.4567105
ENSAMEG00000010408	0.4955345	0.6404682	1.647692
ENSAMEG00000010409	0.1724824	1.539893	0.8758665
ENSAMEG00000010410	7.001926	5.593617	4.294756
ENSAMEG00000010411	4.534155	2.32443	1.073025
ENSAMEG00000010412	0.6982709	3.072541	1.464293
ENSAMEG00000010413	0	2.192974	4.451791
ENSAMEG00000010414	2.452377	5.23119	4.553053
ENSAMEG00000010415	3.193422	0	0
ENSAMEG00000010416	0.8606903	1.741665	2.06788
ENSAMEG00000010417	0	2.595943	0.2131245
ENSAMEG00000010418	0.4692192	3.252402	1.714527
ENSAMEG00000010419	2.921015	3.937269	4.478978
ENSAMEG00000010420	0.5939207	1.501791	0.1349265
ENSAMEG00000010421	1.810879	0.9395802	0.8187696
ENSAMEG00000010422	0	0.07090723	0.09107138
ENSAMEG00000010423	4.208136	5.740806	4.767274
ENSAMEG00000010424	2.405165	2.651848	1.137385
ENSAMEG00000010425	0.9627422	5.193456	2.428853
ENSAMEG00000010426	0	1.257536	1.82903
ENSAMEG00000010427	2.248429	5.186322	3.140231
ENSAMEG00000010428	0.7447002	1.099841	0.6500154
ENSAMEG00000010429	0.08300622	2.816559	0.7817038
ENSAMEG00000010431	1.938173	4.629017	3.67146
ENSAMEG00000010432	0.0598528	0.3122237	0.07690738
ENSAMEG00000010433	2.669068	4.487486	3.695292
ENSAMEG00000010434	7.075543	7.537312	10.97368
ENSAMEG00000010435	0.3561957	1.289787	0.7187522
ENSAMEG00000010436	2.700857	3.36279	1.539328
ENSAMEG00000010437	0.2213834	3.606667	1.743472
ENSAMEG00000010438	0.5489781	3.048407	1.540965
ENSAMEG00000010439	0	0.3209744	0
ENSAMEG00000010440	0	0.851045	0.5534745
ENSAMEG00000010441	0	0.08985824	0
ENSAMEG00000010442	0	2.685023	1.254685
ENSAMEG00000010443	1.04832	3.884705	3.344711
ENSAMEG00000010444	0	0	0
ENSAMEG00000010445	0.6747372	3.119467	2.287809
ENSAMEG00000010446	0	0.2624837	3.773216
ENSAMEG00000010447	3.390066	3.351999	2.568348
ENSAMEG00000010448	3.171361	5.913686	3.406437
ENSAMEG00000010449	2.627156	2.204604	3.538625
ENSAMEG00000010450	0.8583574	4.32319	2.074797
ENSAMEG00000010451	2.410173	4.218936	4.506932
ENSAMEG00000010452	0	0.9514669	0.3913949
ENSAMEG00000010453	0	0.4274496	0
ENSAMEG00000010454	0	0.5890626	1.530675
ENSAMEG00000010455	0	0.7758201	0.1243882
ENSAMEG00000010456	0.4158582	1.035504	0.6587562
ENSAMEG00000010457	1.43841	5.713041	2.84674
ENSAMEG00000010458	2.542478	5.488887	5.085046
ENSAMEG00000010459	0.1565209	3.222384	1.757689
ENSAMEG00000010460	1.56289	5.997667	2.30061
ENSAMEG00000010461	0	1.177306	4.687956
ENSAMEG00000010462	0	2.74883	1.181516
ENSAMEG00000010463	0.2147602	1.082287	5.265504
ENSAMEG00000010464	0.853998	6.468334	2.260125
ENSAMEG00000010465	0	0.06596571	0
ENSAMEG00000010466	6.021733	6.529685	4.393059
ENSAMEG00000010467	0.9813083	1.404914	1.371074
ENSAMEG00000010468	3.644583	4.77999	6.042353
ENSAMEG00000010469	1.65726	4.646019	3.878578
ENSAMEG00000010470	0	0	0
ENSAMEG00000010471	1.179193	3.829606	2.616289
ENSAMEG00000010472	0	0.1981974	0
ENSAMEG00000010473	2.281084	3.931012	3.487834
ENSAMEG00000010474	3.794738	7.692316	6.948753
ENSAMEG00000010475	1.589404	3.586561	3.139663
ENSAMEG00000010476	0	0	0
ENSAMEG00000010477	0.235145	4.153214	2.123047
ENSAMEG00000010478	0.6907326	2.558633	2.46408
ENSAMEG00000010479	5.46271	6.804183	6.387018
ENSAMEG00000010480	0	0	0
ENSAMEG00000010481	0	0	0
ENSAMEG00000010482	2.583478	5.112116	3.686344
ENSAMEG00000010483	5.501786	6.934481	8.246527
ENSAMEG00000010484	0	1.678816	0
ENSAMEG00000010485	5.954173	6.740347	8.546196
ENSAMEG00000010486	1.922715	4.03374	3.645287
ENSAMEG00000010487	0	1.015807	0.03117567
ENSAMEG00000010488	4.086376	7.521695	4.944901
ENSAMEG00000010489	0.4360851	1.963452	0.8565977
ENSAMEG00000010490	0.4237696	2.36293	2.293991
ENSAMEG00000010491	0.7548909	2.318765	5.613117
ENSAMEG00000010492	0.07717462	0.1840428	0
ENSAMEG00000010493	1.077612	3.397839	2.683515
ENSAMEG00000010494	1.234029	3.149133	2.414265
ENSAMEG00000010495	0.2581812	1.402897	0.8061409
ENSAMEG00000010496	0	0	1.615647
ENSAMEG00000010497	0	0.4858925	0.1534824
ENSAMEG00000010498	3.217398	5.829464	6.736875
ENSAMEG00000010499	4.457739	4.875687	2.570783
ENSAMEG00000010500	0.4448186	2.900722	1.974331
ENSAMEG00000010501	0	0.1531879	0
ENSAMEG00000010502	5.143132	6.910013	5.722988
ENSAMEG00000010503	8.545478	7.347125	8.361439
ENSAMEG00000010504	2.344627	4.903072	4.625399
ENSAMEG00000010505	3.341806	5.448323	6.334922
ENSAMEG00000010506	2.937165	5.604531	4.617405
ENSAMEG00000010507	2.735	5.070359	6.354214
ENSAMEG00000010508	0.06168898	0.7891642	0.3334066
ENSAMEG00000010509	0.5426681	3.362463	2.100628
ENSAMEG00000010510	3.277658	5.330017	3.433085
ENSAMEG00000010511	0	0	1.019901
ENSAMEG00000010512	1.318346	3.669446	4.452727
ENSAMEG00000010513	3.759634	0.8841681	1.658467
ENSAMEG00000010514	0	0.1988097	4.846142
ENSAMEG00000010515	5.144646	5.314961	2.095587
ENSAMEG00000010516	3.029474	1.030922	0.774117
ENSAMEG00000010517	5.9355	3.273658	2.718888
ENSAMEG00000010518	0	0.1693003	0.7403551
ENSAMEG00000010519	0	0	0
ENSAMEG00000010520	0	0	0
ENSAMEG00000010521	0	0.9428995	0.3955685
ENSAMEG00000010522	0.02515129	1.558383	1.913303
ENSAMEG00000010523	3.600627	4.958133	3.94674
ENSAMEG00000010524	2.349688	1.678365	0.245739
ENSAMEG00000010525	10.01774	10.03707	13.74267
ENSAMEG00000010526	0.0267842	1.077605	1.106087
ENSAMEG00000010527	0.9586044	1.568679	3.062655
ENSAMEG00000010528	0.5517109	3.378145	1.98831
ENSAMEG00000010529	0.07466189	0	0.2398245
ENSAMEG00000010530	3.147062	3.196667	2.704945
ENSAMEG00000010531	0.05059433	0.4662209	2.361493
ENSAMEG00000010532	2.947769	5.668227	4.48219
ENSAMEG00000010533	2.08674	4.119481	2.814852
ENSAMEG00000010534	0.3490606	3.077028	1.77722
ENSAMEG00000010535	0.2157718	3.225568	3.72597
ENSAMEG00000010536	7.396142	10.35521	9.517927
ENSAMEG00000010537	0	0	0.5544081
ENSAMEG00000010538	4.173647	8.925332	6.938545
ENSAMEG00000010539	0.2648979	1.553552	0.6120684
ENSAMEG00000010540	4.499973	0	0
ENSAMEG00000010541	2.434452	1.57555	0.6455006
ENSAMEG00000010542	0.5911537	3.522332	2.949886
ENSAMEG00000010543	0.2198234	1.236719	0.8516143
ENSAMEG00000010544	0.03092109	0.7535643	0.1513185
ENSAMEG00000010545	0	0	0
ENSAMEG00000010546	0.6788679	1.092404	0.1920578
ENSAMEG00000010547	0	1.817443	0.4091791
ENSAMEG00000010548	0	0	5.049265
ENSAMEG00000010549	0.7406703	4.522294	1.269482
ENSAMEG00000010550	2.42726	4.739064	4.082227
ENSAMEG00000010551	0.8557227	1.304125	1.11266
ENSAMEG00000010552	1.618323	4.785791	8.469495
ENSAMEG00000010553	0.04604509	0.4693817	0.7169417
ENSAMEG00000010554	3.468362	5.058498	2.871069
ENSAMEG00000010555	1.703207	5.005337	3.886368
ENSAMEG00000010556	0	5.296678	1.529411
ENSAMEG00000010557	0.5047078	2.083945	2.018812
ENSAMEG00000010558	0	3.40473	0
ENSAMEG00000010559	2.775531	1.652321	2.206221
ENSAMEG00000010560	0.04709455	1.904342	4.043677
ENSAMEG00000010561	0	1.661485	0
ENSAMEG00000010562	1.000937	6.365449	3.076602
ENSAMEG00000010563	0.251364	0.1731799	0.09107314
ENSAMEG00000010564	0	1.241065	4.245146
ENSAMEG00000010565	0	0	8.805499
ENSAMEG00000010566	0.3982956	2.33716	4.02572
ENSAMEG00000010567	0.3249368	2.515791	1.163037
ENSAMEG00000010568	0.2153705	1.612386	0.5968684
ENSAMEG00000010569	3.713432	2.066682	1.788139
ENSAMEG00000010570	0.662551	2.898119	2.480661
ENSAMEG00000010571	0.06499167	0.6988479	1.712605
ENSAMEG00000010572	0.4386548	2.337531	3.834327
ENSAMEG00000010573	1.442381	4.696272	2.530086
ENSAMEG00000010574	2.404759	4.700961	5.44303
ENSAMEG00000010575	1.084194	3.79453	2.173847
ENSAMEG00000010576	1.701945	4.576302	3.439842
ENSAMEG00000010577	0.3070787	3.762157	1.727385
ENSAMEG00000010578	0.0211141	0.05262303	0.04869418
ENSAMEG00000010579	0	0.3830457	0.1972238
ENSAMEG00000010580	1.090244	1.97802	1.508495
ENSAMEG00000010581	0	0	1.357642
ENSAMEG00000010582	0	1.111726	0.4549528
ENSAMEG00000010583	0.6930672	2.741407	1.8327
ENSAMEG00000010584	0	0	0
ENSAMEG00000010585	0	1.688561	0.3481089
ENSAMEG00000010586	0	0.8293032	0.218946
ENSAMEG00000010587	3.785666	4.338367	4.420199
ENSAMEG00000010588	0	0	0
ENSAMEG00000010589	0	0	1.278342
ENSAMEG00000010590	0	0.6739571	0.2833019
ENSAMEG00000010591	0	0	0
ENSAMEG00000010592	0.5075207	2.895516	0.5408744
ENSAMEG00000010593	0	1.660924	1.2688
ENSAMEG00000010594	2.733404	4.509303	2.37116
ENSAMEG00000010595	1.999719	5.132597	4.555289
ENSAMEG00000010596	3.238874	3.879098	5.578498
ENSAMEG00000010597	0	0.4442112	0.2652677
ENSAMEG00000010598	0	0.1313424	0.05612027
ENSAMEG00000010599	0.2477355	0.9614492	0.9526005
ENSAMEG00000010600	0.9928917	2.67491	2.937431
ENSAMEG00000010601	3.35274	7.910211	5.400463
ENSAMEG00000010602	4.091116	5.00837	4.918005
ENSAMEG00000010603	0	0.6755495	0
ENSAMEG00000010604	0.246374	3.827728	1.681296
ENSAMEG00000010605	0.2651116	1.322297	1.960712
ENSAMEG00000010606	0.5501895	1.1093	2.759829
ENSAMEG00000010607	3.195354	3.079026	4.561845
ENSAMEG00000010608	0.5436691	0.802453	0.3350133
ENSAMEG00000010609	3.706557	5.207923	3.658965
ENSAMEG00000010610	0.3465451	1.1473	0.4053912
ENSAMEG00000010611	0.644495	2.866732	1.92953
ENSAMEG00000010612	0.9079228	4.142961	3.557876
ENSAMEG00000010613	0.1604556	0.8616418	0.1521289
ENSAMEG00000010614	0	0	0
ENSAMEG00000010615	0	0	0
ENSAMEG00000010616	0.6268036	2.198808	4.879162
ENSAMEG00000010617	0	0	0.1389652
ENSAMEG00000010618	8.942761	9.38602	7.80908
ENSAMEG00000010619	1.097085	3.457895	3.441655
ENSAMEG00000010620	1.088209	2.488916	1.204961
ENSAMEG00000010621	1.65833	4.227094	1.584626
ENSAMEG00000010622	0	0.2044387	0.817042
ENSAMEG00000010623	0.4081086	3.158193	1.503463
ENSAMEG00000010624	1.237288	4.540777	2.86485
ENSAMEG00000010625	0	0	0
ENSAMEG00000010626	1.468453	4.293231	3.164278
ENSAMEG00000010627	1.613381	4.581731	5.791046
ENSAMEG00000010628	0.1082058	0.5242091	1.812753
ENSAMEG00000010629	0.8331192	3.911519	3.360784
ENSAMEG00000010630	0.614772	2.915509	3.26884
ENSAMEG00000010631	0.1445254	2.197859	0.2212176
ENSAMEG00000010632	2.036377	0.1004075	0.04523005
ENSAMEG00000010633	0.0937792	1.765304	1.352601
ENSAMEG00000010634	1.323399	3.373371	1.521754
ENSAMEG00000010635	0.8503154	2.491838	2.060597
ENSAMEG00000010636	0.8582795	3.573726	3.547339
ENSAMEG00000010637	0	0.1640165	1.85599
ENSAMEG00000010638	0.1278168	0	1.287721
ENSAMEG00000010639	0.5508268	2.655494	3.183425
ENSAMEG00000010640	5.693766	6.575193	4.908914
ENSAMEG00000010641	2.369966	5.451416	5.22499
ENSAMEG00000010642	0.3108333	1.882111	1.643385
ENSAMEG00000010643	0.6705657	3.261113	2.205174
ENSAMEG00000010644	0	0.06427917	0.04686092
ENSAMEG00000010645	0.6452682	2.694902	2.127313
ENSAMEG00000010646	1.232728	4.285787	3.801945
ENSAMEG00000010647	0	0.9966512	0
ENSAMEG00000010648	0	0.2638265	1.308635
ENSAMEG00000010649	8.534381	5.362561	4.939241
ENSAMEG00000010650	0.7342947	0	0.357811
ENSAMEG00000010651	0	0.8729871	0.8805163
ENSAMEG00000010652	0	0	0
ENSAMEG00000010653	0	0	0
ENSAMEG00000010654	0.01750008	0.2884637	0.08854449
ENSAMEG00000010655	0.03764171	0.7011267	0.1820452
ENSAMEG00000010656	0.4726115	3.410173	2.228089
ENSAMEG00000010657	1.77889	2.629767	0.4784252
ENSAMEG00000010658	5.044451	1.536963	1.288813
ENSAMEG00000010659	0	0	0
ENSAMEG00000010660	1.23406	3.53824	2.296046
ENSAMEG00000010661	3.263766	3.444023	3.658134
ENSAMEG00000010662	0	0.144699	0.1123191
ENSAMEG00000010663	4.493884	0.3716403	4.263538
ENSAMEG00000010664	3.097759	6.548139	2.180021
ENSAMEG00000010665	2.86923	5.34882	2.035589
ENSAMEG00000010666	1.534002	0.6813926	1.130588
ENSAMEG00000010667	1.488621	5.252369	3.969085
ENSAMEG00000010668	0	1.468359	0.1290701
ENSAMEG00000010669	1.162835	2.226656	0.9678835
ENSAMEG00000010670	5.72776	6.328416	5.776946
ENSAMEG00000010671	0.2805573	2.051887	1.912746
ENSAMEG00000010672	2.546534	5.244986	4.343536
ENSAMEG00000010673	6.456685	6.151591	4.103766
ENSAMEG00000010674	2.307638	3.727343	2.604102
ENSAMEG00000010675	2.122487	4.494268	3.478713
ENSAMEG00000010676	0.04598933	0.1639907	0.01534598
ENSAMEG00000010677	3.012953	3.591871	4.452279
ENSAMEG00000010678	0	0	1.469501
ENSAMEG00000010679	1.724738	5.220353	4.89277
ENSAMEG00000010680	3.01518	4.988076	2.335469
ENSAMEG00000010681	0.7760223	3.055338	2.16749
ENSAMEG00000010682	0.2166014	0.5932534	2.343215
ENSAMEG00000010683	0.5877884	3.489225	1.260513
ENSAMEG00000010684	4.070939	5.762734	2.240623
ENSAMEG00000010685	0	0.166646	0.09935904
ENSAMEG00000010686	2.822024	4.234861	3.32089
ENSAMEG00000010687	0	0.2048882	4.343848
ENSAMEG00000010688	0.1928671	0.6586722	0.6493129
ENSAMEG00000010689	2.249467	2.890715	1.751845
ENSAMEG00000010690	0.5072639	0.3208451	0.2531264
ENSAMEG00000010691	0.7375336	4.49537	3.055853
ENSAMEG00000010692	5.122598	5.817766	4.406244
ENSAMEG00000010693	2.052026	4.466705	3.86579
ENSAMEG00000010694	3.11246	0.08022377	0.0863528
ENSAMEG00000010695	0.231484	1.892282	3.870355
ENSAMEG00000010696	2.351956	4.953824	1.403988
ENSAMEG00000010697	0.1431521	2.364016	0.9255187
ENSAMEG00000010698	0.9805058	4.523217	0.8396839
ENSAMEG00000010699	3.03112	3.525204	0.5568326
ENSAMEG00000010700	0.1993086	1.966648	3.165946
ENSAMEG00000010701	9.082194	2.14322	0.3417353
ENSAMEG00000010702	1.488407	5.539978	2.741722
ENSAMEG00000010703	0.470086	3.814253	1.095067
ENSAMEG00000010704	1.443278	4.732231	3.293524
ENSAMEG00000010705	0.4971872	1.823831	0.645603
ENSAMEG00000010706	0.4036408	3.440757	1.833959
ENSAMEG00000010707	0.1158268	2.828892	0.620881
ENSAMEG00000010708	2.434799	0	0.8480979
ENSAMEG00000010709	0.1301326	2.883855	0.6685485
ENSAMEG00000010710	0.07586364	0	3.188304
ENSAMEG00000010711	1.39986	3.641881	2.995063
ENSAMEG00000010712	0.1356676	3.085708	0.8527651
ENSAMEG00000010713	1.316835	4.866859	3.656851
ENSAMEG00000010714	0	1.832902	0.786071
ENSAMEG00000010715	0.4428045	4.271037	3.314596
ENSAMEG00000010716	0.04381105	2.690457	0.8530407
ENSAMEG00000010717	1.364023	4.331419	2.100402
ENSAMEG00000010718	0.1640899	2.923267	1.722371
ENSAMEG00000010719	2.778562	5.077046	5.104555
ENSAMEG00000010720	0.4376581	0.7298329	0
ENSAMEG00000010721	0.2914256	3.763858	1.709851
ENSAMEG00000010722	0	0.4879576	0.694898
ENSAMEG00000010723	0.1181419	1.557155	0.2057954
ENSAMEG00000010724	0.08500198	1.006075	0.2660753
ENSAMEG00000010725	0	0.7047817	1.670682
ENSAMEG00000010726	2.499331	5.586146	5.835644
ENSAMEG00000010727	0	0.7047817	3.481196
ENSAMEG00000010728	7.088555	6.102465	4.208221
ENSAMEG00000010729	0.04185274	2.204385	0.4170623
ENSAMEG00000010730	0	2.704567	0.7800287
ENSAMEG00000010731	0.103609	1.337112	1.285882
ENSAMEG00000010732	0.5470135	3.881782	1.516419
ENSAMEG00000010733	1.746382	0.4243245	0.2396693
ENSAMEG00000010734	0	0.2597305	0
ENSAMEG00000010735	6.694035	7.371313	4.973852
ENSAMEG00000010736	0.3830811	0.8365261	1.356983
ENSAMEG00000010737	0	0	0.04535098
ENSAMEG00000010738	1.691606	3.430432	3.401644
ENSAMEG00000010739	1.554083	4.676736	2.022904
ENSAMEG00000010740	2.584195	4.653822	2.990597
ENSAMEG00000010741	3.203832	5.884034	2.137815
ENSAMEG00000010742	0.5366478	1.478169	0.6868716
ENSAMEG00000010743	1.429894	4.043143	2.171444
ENSAMEG00000010744	0	0	0
ENSAMEG00000010745	0	0.896168	0
ENSAMEG00000010746	7.8956	10.23689	8.478644
ENSAMEG00000010747	0.5715681	1.57688	1.059639
ENSAMEG00000010748	0	1.78183	0.1457753
ENSAMEG00000010749	4.311721	5.702682	4.090633
ENSAMEG00000010750	1.350888	4.519668	3.762955
ENSAMEG00000010751	4.336819	5.400084	3.306653
ENSAMEG00000010752	5.054809	4.778072	1.873451
ENSAMEG00000010753	0.7089165	2.790705	1.34555
ENSAMEG00000010754	0.678775	0.1333065	2.882297
ENSAMEG00000010755	1.824511	1.438367	0.492854
ENSAMEG00000010756	1.484561	3.000101	2.66324
ENSAMEG00000010757	2.258784	5.668306	4.122101
ENSAMEG00000010758	0.3326953	2.318187	0.7630988
ENSAMEG00000010759	0.299628	2.388424	0.6907469
ENSAMEG00000010760	5.333134	4.942993	5.747643
ENSAMEG00000010761	0	1.149168	0.1725362
ENSAMEG00000010762	0	1.141152	0.170034
ENSAMEG00000010763	0.04908035	1.00271	0.4164355
ENSAMEG00000010764	0.04796757	1.239239	0.1973861
ENSAMEG00000010765	0	0	0
ENSAMEG00000010766	3.785781	5.62377	5.215838
ENSAMEG00000010767	0	0.19566	2.01983
ENSAMEG00000010768	1.734994	3.781045	3.017872
ENSAMEG00000010769	2.647614	5.736873	5.204454
ENSAMEG00000010770	0.7084592	0.5867129	0.1596808
ENSAMEG00000010771	2.645229	6.126199	2.505802
ENSAMEG00000010772	3.053438	4.364243	2.680423
ENSAMEG00000010773	3.732182	5.184744	4.964999
ENSAMEG00000010774	0.1540634	0.4479399	0.07591511
ENSAMEG00000010775	0	0.9426887	0.7516882
ENSAMEG00000010776	1.226576	3.573096	2.305323
ENSAMEG00000010777	1.868888	3.188458	2.786272
ENSAMEG00000010778	0	2.718818	2.60065
ENSAMEG00000010779	1.801676	4.614498	2.537619
ENSAMEG00000010780	0	0	0
ENSAMEG00000010781	0.02974744	0.1235667	0.9668852
ENSAMEG00000010782	0	0.0716037	0
ENSAMEG00000010783	0	2.946063	2.976574
ENSAMEG00000010784	2.62938	0.01829404	0.3112555
ENSAMEG00000010785	2.479044	5.130358	3.067651
ENSAMEG00000010786	1.324062	1.438303	0.5447821
ENSAMEG00000010787	4.587065	7.272667	4.734596
ENSAMEG00000010788	0.1711159	0.9232428	1.904276
ENSAMEG00000010789	0.9399163	2.3708	0.8002857
ENSAMEG00000010790	1.562724	3.569552	2.161965
ENSAMEG00000010791	0.5716351	3.414796	1.727576
ENSAMEG00000010792	0.2998437	2.852077	0.381888
ENSAMEG00000010793	6.935731	3.027888	0.639209
ENSAMEG00000010794	0	9.45823	7.564287
ENSAMEG00000010795	1.199449	3.972619	3.758783
ENSAMEG00000010796	3.855194	6.515749	4.436422
ENSAMEG00000010797	6.688012	7.163539	6.094587
ENSAMEG00000010798	0.7591993	2.866421	0.4054718
ENSAMEG00000010799	1.660669	6.021509	3.971166
ENSAMEG00000010800	0	2.356975	3.983368
ENSAMEG00000010801	0.9766093	3.362923	2.420022
ENSAMEG00000010802	0	0	0
ENSAMEG00000010803	1.214025	3.241938	4.276824
ENSAMEG00000010804	5.031867	5.277568	5.344761
ENSAMEG00000010805	1.178893	4.975447	2.670589
ENSAMEG00000010806	2.460562	5.397468	2.57073
ENSAMEG00000010807	0	0.1118549	0
ENSAMEG00000010808	2.20196	5.064978	3.067282
ENSAMEG00000010809	0.9079482	3.436872	2.459938
ENSAMEG00000010810	0	0	4.014507
ENSAMEG00000010811	0.8479272	4.58453	2.378955
ENSAMEG00000010812	1.423272	4.857274	2.430588
ENSAMEG00000010813	3.595408	6.615753	5.225583
ENSAMEG00000010814	2.651972	2.651295	3.098756
ENSAMEG00000010815	0	0.133585	0.09811686
ENSAMEG00000010816	2.908254	4.410273	4.182486
ENSAMEG00000010817	6.69371	2.489337	0.626098
ENSAMEG00000010818	1.576029	2.599334	2.417758
ENSAMEG00000010819	0	0	0
ENSAMEG00000010820	5.036736	6.719567	5.668709
ENSAMEG00000010821	0.1900181	0.2614457	0.5588603
ENSAMEG00000010822	0	2.259779	2.494021
ENSAMEG00000010823	0	2.161258	1.048141
ENSAMEG00000010824	1.473371	3.355925	3.839879
ENSAMEG00000010825	0.08664846	0.7497428	2.27747
ENSAMEG00000010826	0.4585867	2.49787	0.7642391
ENSAMEG00000010827	2.07493	4.001793	1.265935
ENSAMEG00000010828	0.9857889	3.863552	2.996523
ENSAMEG00000010829	1.55032	3.717605	0.7353766
ENSAMEG00000010830	3.929782	5.192309	2.775799
ENSAMEG00000010831	0.6006713	1.142734	0.7457906
ENSAMEG00000010832	3.667419	4.249813	2.885526
ENSAMEG00000010833	5.422505	1.664223	1.725322
ENSAMEG00000010834	0	0.1900712	0.03916549
ENSAMEG00000010835	0.4734981	2.037077	0.7998043
ENSAMEG00000010836	0.2714269	0.7494742	0.2445023
ENSAMEG00000010837	2.544401	4.675466	4.776988
ENSAMEG00000010838	2.991022	5.213094	4.743967
